Mod:Item:MetaData, Localized Name
lostmagic:purifying_shovel, 净化之锹
lostmagic:ring_nutrition, 营养指环
lostmagic:scribe_blood, 血腥抄录用具
mist:stone, 雾石
mist:stone_porous, 多孔雾石
mist:stone_basic, 硬雾石
mist:stone_mined:0, Mined Foggy Stone
mist:stone_mined:4, Mossy Mined Foggy Stone
mist:stone_mined:5, Chiseled Foggy Stone
mist:stone_mined:9, Mossy Chiseled Foggy Stone
mist:stone_brick:0, Foggy Stone Bricks
mist:stone_brick:1, Mossy Foggy Stone Bricks
mist:masonry:0, Masonry
mist:masonry:1, Mossy Masonry
mist:cobblestone:0, 圆石
mist:cobblestone:1, Mossy Cobblestone
mist:gravel, 沙砾
mist:sand:1, 沙子
mist:sand:0, 沙子
mist:sand:3, 红沙
mist:sand:2, 红沙
mist:acid_sand:0, 酸沙
mist:acid_sand:1, 酸沙
mist:clay:0, 灰粘土块
mist:clay:1, 灰粘土块
mist:clay:2, 纯净灰粘土块
mist:clay:3, 纯净灰粘土块
mist:clay:4, 破裂灰粘土块
mist:clay:5, 破裂灰粘土块
mist:clay:8, 红粘土块
mist:clay:9, 红粘土块
mist:clay:10, 纯净红粘土块
mist:clay:11, 纯净红粘土块
mist:clay:12, 破碎红粘土块
mist:clay:13, 破碎红粘土块
mist:floating_mat:0, 漂浮丛
mist:floating_mat:1, 漂浮丛
mist:peat:0, 泥炭
mist:peat:1, 泥炭
mist:sapropel:0, 腐殖泥块
mist:sapropel:1, 腐殖泥块
mist:sapropel:2, 纯净腐殖泥块
mist:sapropel:3, 纯净腐殖泥块
mist:filter_coal_ore, 过滤煤矿
mist:bio_shale_ore, 带菌页岩矿
mist:iron_ore, 铁矿
mist:gold_ore, 金矿
mist:niobium_ore, 铌矿
mist:lapis_ore, Lapis Lazuli Ore
mist:sulfur_ore, Sulfur Ore
mist:saltpeter_ore:0, Saltpeter Ore
mist:filter_coal_block:0, 过滤煤块
mist:filter_coal_block:4, 过滤煤块
mist:filter_coal_block:8, 过滤煤块
mist:filter_coal_block:12, 过滤煤块
mist:bio_shale_block, 带菌页岩块
mist:niobium_block, 铌块
mist:sulfur_block, Sulfur Block
mist:saltpeter_block, Saltpeter Block
mist:tallow_block, Tallow Block
mist:soap_block, Soap Block
mist:latex_block, Latex Block
mist:rubber_block, Rubber Block
mist:humus_dirt:0, 腐殖土
mist:humus_dirt:1, 腐殖土
mist:dirt_f:0, 森林土
mist:dirt_f:4, 森林土
mist:dirt_s:0, 砂土
mist:dirt_s:4, 砂土
mist:dirt_c:0, 粘土泥
mist:dirt_c:4, 粘土泥
mist:dirt_r:0, 坚石土
mist:dirt_r:4, 坚石土
mist:dirt_t:0, 热带土
mist:dirt_t:4, 热带土
mist:acid_dirt_0:0, 酸性土
mist:acid_dirt_0:1, 酸性土
mist:acid_dirt_1:0, 酸性土
mist:acid_dirt_1:1, 酸性土
mist:acid_dirt_2:0, 酸性土
mist:acid_dirt_2:1, 酸性土
mist:humus_grass:0, 腐殖草块
mist:humus_grass:1, 腐殖草块
mist:grass_f:0, 森林草块
mist:grass_f:4, 森林草块
mist:grass_s:0, 草原草块
mist:grass_s:4, 草原草块
mist:grass_c:0, 沼泽草块
mist:grass_c:4, 沼泽草块
mist:grass_r:0, 针叶林草块
mist:grass_r:4, 针叶林草块
mist:grass_t:0, 热带草块
mist:grass_t:4, 热带草块
mist:acid_grass_0:0, 地衣
mist:acid_grass_0:1, 地衣
mist:acid_grass_1:0, 地衣
mist:acid_grass_1:1, 地衣
mist:acid_grass_2:0, 地衣
mist:acid_grass_2:1, 地衣
mist:mulch_block, 护根物块
mist:acacia_leaves, 雨伞树树叶
mist:aspen_leaves, 颤动树树叶
mist:a_tree_leaves, 南洋杉树叶
mist:birch_leaves, 欺诈木树叶
mist:oak_leaves, 雾朦橡木树叶
mist:pine_leaves, 雾朦松针
mist:poplar_leaves, 沼泽杨树树叶
mist:snow_leaves, 雪木树叶
mist:spruce_leaves, 多刺木树叶
mist:s_tree_leaves, 石木树叶
mist:t_tree_leaves, 热带树树叶
mist:willow_leaves, 垂枝树树叶
mist:r_tree_leaves, Rubber Tree Leaves
mist:acacia_trunk, 活雨伞树
mist:aspen_trunk, 活颤动树
mist:a_tree_trunk, 活南洋杉
mist:birch_trunk, 活欺诈木
mist:oak_trunk, 活雾朦橡木
mist:pine_trunk, 活雾朦松枝
mist:poplar_trunk, 活沼泽杨树
mist:snow_trunk, 活雪木
mist:spruce_trunk, 活多刺木
mist:s_tree_trunk, 活石木
mist:t_tree_trunk, 活热带树
mist:willow_trunk, 活垂枝树
mist:r_tree_trunk, Live Rubber Tree
mist:tree_sapling:0, 雨伞树树苗
mist:tree_sapling:1, 颤动树树苗
mist:tree_sapling:2, 南洋杉树苗
mist:tree_sapling:3, 欺诈木树苗
mist:tree_sapling:4, 雾朦橡木树苗
mist:tree_sapling:5, 雾朦松树苗
mist:tree_sapling:6, 沼泽杨树苗
mist:tree_sapling:7, 雪木树苗
mist:tree_sapling:8, 多刺木树苗
mist:tree_sapling:9, 石木树苗
mist:tree_sapling:10, 热带树树苗
mist:tree_sapling:11, 垂枝树树苗
mist:tree_sapling:12, Rubber Tree Sapling
mist:acacia_block:0, 雨伞树木
mist:acacia_block:4, 雕纹雨伞树木
mist:acacia_block:8, 脱皮雨伞树木
mist:acacia_block:7, 雨伞树结
mist:acacia_block:11, 脱皮雨伞树结
mist:acacia_block:13, 雨伞树木板
mist:aspen_block:0, 颤动树木
mist:aspen_block:4, 雕纹颤动树木
mist:aspen_block:8, 脱皮颤动树木
mist:aspen_block:7, 颤动树结
mist:aspen_block:11, 脱皮颤动树结
mist:aspen_block:13, 颤动树木板
mist:a_tree_block:0, 南洋杉木
mist:a_tree_block:4, 雕纹南洋杉木
mist:a_tree_block:8, 脱皮南洋杉木
mist:a_tree_block:7, 南洋杉树结
mist:a_tree_block:11, 脱皮南洋杉树结
mist:a_tree_block:13, 南洋杉木板
mist:birch_block:0, 欺诈树木
mist:birch_block:4, 雕纹欺诈木
mist:birch_block:8, 脱皮欺诈木
mist:birch_block:7, 欺诈木树结
mist:birch_block:11, 脱皮欺诈木树结
mist:birch_block:13, 欺诈木木板
mist:oak_block:0, 雾朦橡木
mist:oak_block:4, 雕纹雾朦橡木
mist:oak_block:8, 脱皮雾朦橡木
mist:oak_block:7, 雾朦橡树结
mist:oak_block:11, 脱皮雾朦橡树结
mist:oak_block:13, 雾朦橡木板
mist:pine_block:0, 雾朦松木
mist:pine_block:4, 雕纹雾朦松木
mist:pine_block:8, 脱皮雾朦松木
mist:pine_block:7, 雾朦松树结
mist:pine_block:11, 脱皮雾朦松树结
mist:pine_block:13, 雾朦松木板
mist:poplar_block:0, 沼泽杨木
mist:poplar_block:4, 雕纹沼泽杨木
mist:poplar_block:8, 脱皮沼泽杨木
mist:poplar_block:7, 沼泽杨树结
mist:poplar_block:11, 脱皮沼泽杨树结
mist:poplar_block:13, 沼泽杨木板
mist:snow_block:0, 雪木
mist:snow_block:4, 雕纹雪木
mist:snow_block:8, 脱皮雪木
mist:snow_block:7, 雪木树结
mist:snow_block:11, 脱皮雪木树结
mist:snow_block:13, 雪木木板
mist:spruce_block:0, 多刺木
mist:spruce_block:4, 雕纹多刺木
mist:spruce_block:8, 脱皮多刺木
mist:spruce_block:7, 多刺木树结
mist:spruce_block:11, 脱皮多刺木树结
mist:spruce_block:13, 多刺木木板
mist:s_tree_block:0, 石木
mist:s_tree_block:4, 雕纹石木
mist:s_tree_block:8, 脱皮石木
mist:s_tree_block:7, 石木树结
mist:s_tree_block:11, 脱皮石木树结
mist:s_tree_block:13, 石木木板
mist:t_tree_block:0, 热带树木
mist:t_tree_block:4, 雕纹热带树木
mist:t_tree_block:8, 脱皮热带树木
mist:t_tree_block:7, 热带树树结
mist:t_tree_block:11, 脱皮热带树树结
mist:t_tree_block:13, 热带树木板
mist:willow_block:0, 垂枝树木
mist:willow_block:4, 雕纹垂枝树木
mist:willow_block:8, 脱皮垂枝树木
mist:willow_block:7, 垂枝树树结
mist:willow_block:11, 脱皮垂枝树树结
mist:willow_block:13, 垂枝树木板
mist:r_tree_block:0, Rubber Tree Wood
mist:r_tree_block:4, Carved Rubber Tree
mist:r_tree_block:8, Stripped Rubber Tree
mist:r_tree_block:7, Rubber Tree Node
mist:r_tree_block:11, Stripped Rubber Tree Node
mist:r_tree_block:13, Rubber Tree Planks
mist:cobblestone_stairs, 圆石楼梯
mist:cobblestone_moss_stairs, Mossy Cobblestone Stairs
mist:stone_brick_stairs, Stone Brick Stairs
mist:stone_brick_moss_stairs, Mossy Stone Brick Stairs
mist:acacia_stairs, 雨伞树楼梯
mist:aspen_stairs, 颤动树楼梯
mist:a_tree_stairs, 南洋杉楼梯
mist:birch_stairs, 欺诈木楼梯
mist:oak_stairs, 雾朦橡木楼梯
mist:pine_stairs, 雾朦松木楼梯
mist:poplar_stairs, 沼泽杨楼梯
mist:snow_stairs, 雪木楼梯
mist:spruce_stairs, 多刺木楼梯
mist:s_tree_stairs, 石木楼梯
mist:t_tree_stairs, 热带树楼梯
mist:willow_stairs, 垂枝树楼梯
mist:r_tree_stairs, Rubber Tree Stairs
mist:cobblestone_slab:0, 圆石台阶
mist:cobblestone_slab:1, Mossy Cobblestone Slab
mist:stone_brick_slab:0, Stone Brick Slab
mist:stone_brick_slab:1, Mossy Stone Brick Slab
mist:acacia_slab, 雨伞树木台阶
mist:aspen_slab, 颤动树台阶
mist:a_tree_slab, 南洋杉台阶
mist:birch_slab, 欺诈木台阶
mist:oak_slab, 雾朦橡木台阶
mist:pine_slab, 雾朦松木台阶
mist:poplar_slab, 沼泽杨台阶
mist:snow_slab, 雪木台阶
mist:spruce_slab, 多刺木台阶
mist:s_tree_slab, 石木台阶
mist:t_tree_slab, 热带树台阶
mist:willow_slab, 垂枝树台阶
mist:r_tree_slab, Rubber Tree Slab
mist:cobblestone_wall, Cobblestone Wall
mist:cobblestone_moss_wall, Mossy Cobblestone Wall
mist:stone_brick_wall, Stone Brick Wall
mist:stone_brick_moss_wall, Mossy Stone Brick Wall
mist:acacia_wall, Umbrella Tree Wall
mist:aspen_wall, Trembling Tree Wall
mist:a_tree_wall, Araucaria Wall
mist:birch_wall, Forest Deceiver Wall
mist:oak_wall, Foggy Oak Wall
mist:pine_wall, Foggy Pine Wall
mist:poplar_wall, Swampy Poplar Wall
mist:snow_wall, Snow Tree Wall
mist:spruce_wall, Prickly Tree Wall
mist:s_tree_wall, Stone Tree Wall
mist:t_tree_wall, Tropic Tree Wall
mist:willow_wall, Weeping Tree Wall
mist:r_tree_wall, Rubber Tree Wall
mist:cobblestone_step, 圆石梁
mist:cobblestone_moss_step, Mossy Cobblestone Step
mist:stone_brick_step, Stone Brick Step
mist:stone_brick_moss_step, Mossy Stone Brick Step
mist:acacia_step, 雨伞树木梁
mist:aspen_step, 颤动树木梁
mist:a_tree_step, 南洋杉木梁
mist:birch_step, 欺诈树木梁
mist:oak_step, 雾朦橡木梁
mist:pine_step, 雾朦松木梁
mist:poplar_step, 沼泽杨木梁
mist:snow_step, 雪木梁
mist:spruce_step, 多刺木梁
mist:s_tree_step, 石木梁
mist:t_tree_step, 热带树木梁
mist:willow_step, 垂枝树木梁
mist:r_tree_step, Rubber Tree Timber
mist:acacia_branch:6, 雨伞树干
mist:acacia_branch:9, 脱皮雨伞树干
mist:acacia_branch:0, 雨伞树枝
mist:acacia_branch:3, 脱皮雨伞树枝
mist:aspen_branch:6, 颤动树干
mist:aspen_branch:9, 脱皮颤动树干
mist:aspen_branch:0, 颤动树枝
mist:aspen_branch:3, 脱皮颤动树枝
mist:a_tree_branch:6, 南洋杉树干
mist:a_tree_branch:9, 脱皮南洋杉树干
mist:a_tree_branch:0, 南洋杉树枝
mist:a_tree_branch:3, 脱皮南洋杉树枝
mist:birch_branch:6, 欺诈树干
mist:birch_branch:9, 脱皮欺诈树干
mist:birch_branch:0, 欺诈树枝
mist:birch_branch:3, 脱皮欺诈树枝
mist:oak_branch:6, 雾朦橡树干
mist:oak_branch:9, 脱皮雾朦橡树干
mist:oak_branch:0, 雾朦橡树枝
mist:oak_branch:3, 脱皮雾朦橡树枝
mist:pine_branch:6, 雾朦松树干
mist:pine_branch:9, 脱皮雾朦松树干
mist:pine_branch:0, 雾朦松树枝
mist:pine_branch:3, 脱皮雾朦松树枝
mist:poplar_branch:6, 沼泽杨树干
mist:poplar_branch:9, 脱皮沼泽杨树干
mist:poplar_branch:0, 沼泽杨树枝
mist:poplar_branch:3, 脱皮沼泽杨树枝
mist:snow_branch:6, 雪木树干
mist:snow_branch:9, 脱皮雪木树干
mist:snow_branch:0, 雪木树枝
mist:snow_branch:3, 脱皮雪木树枝
mist:spruce_branch:6, 多刺木树干
mist:spruce_branch:9, 脱皮多刺木树干
mist:spruce_branch:0, 多刺木树枝
mist:spruce_branch:3, 脱皮多刺木树枝
mist:s_tree_branch:6, 石木树干
mist:s_tree_branch:9, 脱皮石木树干
mist:s_tree_branch:0, 石木树枝
mist:s_tree_branch:3, 脱皮石木树枝
mist:t_tree_branch:6, 热带树树干
mist:t_tree_branch:9, 脱皮热带树树干
mist:t_tree_branch:0, 热带树树枝
mist:t_tree_branch:3, 脱皮热带树树枝
mist:willow_branch:6, 垂枝树树干
mist:willow_branch:9, 脱皮垂枝树树干
mist:willow_branch:0, 垂枝树树枝
mist:willow_branch:3, 脱皮垂枝树树枝
mist:r_tree_branch:6, Rubber Tree Trunk
mist:r_tree_branch:9, Stripped Rubber Tree Trunk
mist:r_tree_branch:0, Rubber Tree Branch
mist:r_tree_branch:3, Stripped Rubber Tree Branch
mist:cobblestone_fence:0, Cobblestone Fence
mist:cobblestone_fence:1, Mossy Cobblestone Fence
mist:stone_brick_fence:0, Stone Brick Fence
mist:stone_brick_fence:1, Mossy Stone Brick Fence
mist:acacia_fence:0, Umbrella Tree Fence
mist:acacia_fence:1, Umbrella Tree Fence
mist:acacia_fence:2, Solid Umbrella Tree Fence
mist:acacia_fence:3, Solid Umbrella Tree Fence
mist:aspen_fence:0, Trembling Tree Fence
mist:aspen_fence:1, Trembling Tree Fence
mist:aspen_fence:2, Solid Trembling Tree Fence
mist:aspen_fence:3, Solid Trembling Tree Fence
mist:a_tree_fence:0, Araucaria Fence
mist:a_tree_fence:1, Araucaria Fence
mist:a_tree_fence:2, Solid Araucaria Fence
mist:a_tree_fence:3, Solid Araucaria Fence
mist:birch_fence:0, Forest Deceiver Fence
mist:birch_fence:1, Forest Deceiver Fence
mist:birch_fence:2, Solid Forest Deceiver Fence
mist:birch_fence:3, Solid Forest Deceiver Fence
mist:oak_fence:0, Foggy Oak Fence
mist:oak_fence:1, Foggy Oak Fence
mist:oak_fence:2, Solid Foggy Oak Fence
mist:oak_fence:3, Solid Foggy Oak Fence
mist:pine_fence:0, Foggy Pine Fence
mist:pine_fence:1, Foggy Pine Fence
mist:pine_fence:2, Solid Foggy Pine Fence
mist:pine_fence:3, Solid Foggy Pine Fence
mist:poplar_fence:0, Swampy Poplar Fence
mist:poplar_fence:1, Swampy Poplar Fence
mist:poplar_fence:2, Solid Swampy Poplar Fence
mist:poplar_fence:3, Solid Swampy Poplar Fence
mist:snow_fence:0, Snow Tree Fence
mist:snow_fence:1, Snow Tree Fence
mist:snow_fence:2, Solid Snow Tree Fence
mist:snow_fence:3, Solid Snow Tree Fence
mist:spruce_fence:0, Prickly Tree Fence
mist:spruce_fence:1, Prickly Tree Fence
mist:spruce_fence:2, Solid Prickly Tree Fence
mist:spruce_fence:3, Solid Prickly Tree Fence
mist:s_tree_fence:0, Stone Tree Fence
mist:s_tree_fence:1, Stone Tree Fence
mist:s_tree_fence:2, Solid Stone Tree Fence
mist:s_tree_fence:3, Solid Stone Tree Fence
mist:t_tree_fence:0, Tropic Tree Fence
mist:t_tree_fence:1, Tropic Tree Fence
mist:t_tree_fence:2, Solid Tropic Tree Fence
mist:t_tree_fence:3, Solid Tropic Tree Fence
mist:willow_fence:0, Weeping Tree Fence
mist:willow_fence:1, Weeping Tree Fence
mist:willow_fence:2, Solid Weeping Tree Fence
mist:willow_fence:3, Solid Weeping Tree Fence
mist:r_tree_fence:0, Rubber Tree Fence
mist:r_tree_fence:1, Rubber Tree Fence
mist:r_tree_fence:2, Solid Rubber Tree Fence
mist:r_tree_fence:3, Solid Rubber Tree Fence
mist:acacia_fence_gate, Umbrella Tree Fence Gate
mist:aspen_fence_gate, Trembling Tree Fence Gate
mist:a_tree_fence_gate, Araucaria Fence Gate
mist:birch_fence_gate, Forest Deceiver Fence Gate
mist:oak_fence_gate, Foggy Oak Fence Gate
mist:pine_fence_gate, Foggy Pine Fence Gate
mist:poplar_fence_gate, Swampy Poplar Fence Gate
mist:snow_fence_gate, Snow Tree Fence Gate
mist:spruce_fence_gate, Prickly Tree Fence Gate
mist:s_tree_fence_gate, Stone Tree Fence Gate
mist:t_tree_fence_gate, Tropic Tree Fence Gate
mist:willow_fence_gate, Weeping Tree Fence Gate
mist:r_tree_fence_gate, Rubber Tree Fence Gate
mist:acacia_door, Umbrella Tree Door
mist:aspen_door, Trembling Tree Door
mist:a_tree_door, Araucaria Door
mist:birch_door, Forest Deceiver Door
mist:oak_door, Foggy Oak Door
mist:pine_door, Foggy Pine Door
mist:poplar_door, Swampy Poplar Door
mist:snow_door, Snow Tree Door
mist:spruce_door, Prickly Tree Door
mist:s_tree_door, Stone Tree Door
mist:t_tree_door, Tropic Tree Door
mist:willow_door, Weeping Tree Door
mist:r_tree_door, Rubber Tree Door
mist:niobium_door, Niobium Door
mist:acacia_trapdoor, Umbrella Tree Trapdoor
mist:aspen_trapdoor, Trembling Tree Trapdoor
mist:a_tree_trapdoor, Araucaria Trapdoor
mist:birch_trapdoor, Forest Deceiver Trapdoor
mist:oak_trapdoor, Foggy Oak Trapdoor
mist:pine_trapdoor, Foggy Pine Trapdoor
mist:poplar_trapdoor, Swampy Poplar Trapdoor
mist:snow_trapdoor, Snow Tree Trapdoor
mist:spruce_trapdoor, Prickly Tree Trapdoor
mist:s_tree_trapdoor, Stone Tree Trapdoor
mist:t_tree_trapdoor, Tropic Tree Trapdoor
mist:willow_trapdoor, Weeping Tree Trapdoor
mist:r_tree_trapdoor, Rubber Tree Trapdoor
mist:niobium_trapdoor, Niobium Trapdoor
mist:sponge:13, 雾朦海绵
mist:sponge:14, 脏的雾朦海绵
mist:sponge:15, 变质的雾朦海绵
mist:portal_base:0, 下层传送门石
mist:portal_base:1, 上层传送门石
mist:portal_base:2, 苔石
mist:portal_base:3, 风化石
mist:niobium_chest, Niobium Chest
mist:niobium_chest_trapped, Niobium Trapped Chest
mist:furnace, Furnace
mist:remains_block:7, Remains
mist:urn:1, Clay Urn
mist:urn:0, Ceramic Urn
mist:latex_pot, Latex Pot
mist:achiev_item:0, item.mist.achiev_item.name
mist:rocks, 碎石
mist:brick, Stone Brick
mist:clay_ball:0, 灰粘土
mist:clay_ball:1, 红粘土
mist:filter_coal, 过滤煤
mist:bio_shale, 带菌页岩
mist:sulfur, Sulfur
mist:saltpeter, Saltpeter
mist:sponge_fibre, 脏的雾朦海绵纤维
mist:sponge_fibre_clear, 雾朦海绵纤维
mist:sponge_meat, 雾朦海绵肉
mist:sponge_spore, 雾朦海绵孢子
mist:sponge_slime, 毒素提取物
mist:humus, 腐殖质
mist:sapropel_ball, 腐殖泥
mist:mulch, 护根物
mist:compost, 堆肥
mist:remains, Remains
mist:ash, 灰烬
mist:tallow, Tallow
mist:soap, Soap
mist:latex, Latex
mist:rubber, Rubber
mist:wing, Wing
mist:swim_bladder, Desert Fish Swim Bladder
mist:pills_bitter, Bitter Pills
mist:niobium_ingot, 铌锭
mist:niobium_nugget, 铌粒
mist:niobium_axe, 铌斧
mist:niobium_hoe, 铌锄
mist:niobium_pickaxe, 铌镐
mist:niobium_shovel, 铌锹
mist:niobium_sword, 铌剑
mist:niobium_chisel, Niobium Chisel
mist:niobium_helmet, 铌头盔
mist:niobium_chestplate, 铌胸甲
mist:niobium_leggings, 铌护腿
mist:niobium_boots, 铌靴子
mist:rubber_helmet, Protective Suit Part
mist:rubber_chestplate, Protective Suit Part
mist:rubber_leggings, Protective Suit Part
mist:rubber_boots, Protective Suit Part
mist:respirator_single, Leather Respirator
mist:respirator_single_open, Open Leather Respirator
mist:respirator_rubber, Rubber Respirator
mist:respirator_rubber_open, Open Rubber Respirator
mist:hygrometer, 湿度计
mist:gas_analyzer:0, Gas Analyzer
mist:centrometer:0, 神秘圆盘
mist:flint_and_stone, 打火石
mist:glass_container, Glass Container
mist:food_on_stick, on a Stick
mist:desert_cotton_seed:0, Desert Cotton Flower
mist:desert_cotton_seed:1, Desert Cotton Seed
mist:tree_seed:6, Swampy Poplar Seed
mist:tree_seed:0, Umbrella Tree Pods
mist:tree_seed:2, Araucaria Cones
mist:tree_seed:4, Foggy Acorns
mist:tree_seed:5, Foggy Pine Cones
mist:tree_seed:8, Prickly Tree Cone
mist:tree_seed:7, Snow Tree Seed
mist:tree_seed:9, Stone Tree Berries
mist:tree_seed:10, Tropic Tree Berries
mist:tree_seed:12, Lamban
mist:tree_seed:11, Weeping Tree Samara
mist:tree_seed:3, Forest Deceiver Catkin
mist:tree_seed:1, Trembling Tree Catkin
mist:soup, 豆汤
mist:nightberry, Nightberry
mist:tinder_fungus, Tinder Fungus
mist:meat_cook:0, Mossling Meat 
mist:meat_cook:0, Cooked Mossling Meat 
mist:meat_cook:1, Forest Runner Meat 
mist:meat_cook:1, Cooked Forest Runner Meat 
mist:meat_cook:2, Momo Meat 
mist:meat_cook:2, Cooked Momo Meat 
mist:meat_cook:3, Barvog Meat 
mist:meat_cook:3, Cooked Barvog Meat 
mist:meat_cook:4, Prickler Meat 
mist:meat_cook:4, Cooked Prickler Meat 
mist:meat_cook:5, Caravan Meat 
mist:meat_cook:5, Cooked Caravan Meat 
mist:meat_cook:6, Wulder Meat 
mist:meat_cook:6, Cooked Wulder Meat 
mist:meat_cook:7, Horb Meat 
mist:meat_cook:7, Cooked Horb Meat 
mist:meat_cook:8, Sniff Meat 
mist:meat_cook:8, Cooked Sniff Meat 
